classe;control;cultivar;ano;kg
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2001-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2002-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2003-01-01;0
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2004-01-01;20550
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2005-01-01;45277
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2006-01-01;32129
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2007-01-01;51979
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2008-01-01;85756
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2009-01-01;87359
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2010-01-01;41426
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2011-01-01;105384
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2012-01-01;184748
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2013-01-01;211532
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2014-01-01;160290
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2015-01-01;192945
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2016-01-01;53037
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2017-01-01;115910
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2018-01-01;95647
BRANCAS E ROSADAS;br_Moscato de Alexandria;Moscato de Alexandria;2019-01-01;nd
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1970-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1971-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1972-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1973-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1974-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1975-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1976-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1977-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1978-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1979-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1980-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1981-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1982-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1983-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1984-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1985-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1986-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1987-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1988-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1989-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1990-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1991-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1992-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1993-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1994-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1995-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1996-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1997-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1998-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;1999-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2000-01-01;31105
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2001-01-01;1872
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2002-01-01;13219
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2003-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2004-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2005-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2006-01-01;5310
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2007-01-01;1226
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2008-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2009-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2010-01-01;2396
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2011-01-01;7617
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2012-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2013-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2014-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2015-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2016-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2017-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2018-01-01;0
BRANCAS E ROSADAS;br_Moscato Rosado;Moscato Rosado;2019-01-01;nd
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1970-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1971-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1972-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1973-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1974-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1975-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1976-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1977-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1978-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1979-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1980-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1981-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1982-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1983-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1984-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1985-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1986-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1987-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1988-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1989-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1990-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1991-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1992-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1993-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1994-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1995-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1996-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1997-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1998-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;1999-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2000-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2001-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2002-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2003-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2004-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2005-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2006-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2007-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2008-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2009-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2010-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2011-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2012-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2013-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2014-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2015-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2016-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2017-01-01;0
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2018-01-01;3000
BRANCAS E ROSADAS;br_Muscat a Petits Grains;Muscat à Petits Grains;2019-01-01;nd
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1970-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1971-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1972-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1973-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1974-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1975-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1976-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1977-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1978-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1979-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1980-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1981-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1982-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1983-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1984-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1985-01-01;2028
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1986-01-01;7026
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1987-01-01;11881
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1988-01-01;17629
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1989-01-01;17142
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1990-01-01;36313
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1991-01-01;19915
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1992-01-01;26382
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1993-01-01;31497
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1994-01-01;40535
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1995-01-01;27587
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1996-01-01;15307
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1997-01-01;19699
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1998-01-01;15232
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;1999-01-01;19128
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2000-01-01;22207
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2001-01-01;12530
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2002-01-01;7770
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2003-01-01;3820
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2004-01-01;3000
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2005-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2006-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2007-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2008-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2009-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2010-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2011-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2012-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2013-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2014-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2015-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2016-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2017-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2018-01-01;0
BRANCAS E ROSADAS;br_Muller Thurgau;Muller Thurgau;2019-01-01;nd
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1970-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1971-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1972-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1973-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1974-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1975-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1976-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1977-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1978-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1979-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1980-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1981-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1982-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1983-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1984-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1985-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1986-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1987-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1988-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1989-01-01;2007
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1990-01-01;5536
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1991-01-01;5515
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1992-01-01;4425
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1993-01-01;5430
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1994-01-01;4215
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1995-01-01;600
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1996-01-01;842
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1997-01-01;1342
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1998-01-01;2489
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;1999-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2000-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2001-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2002-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2003-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2004-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2005-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2006-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2007-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2008-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2009-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2010-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2011-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2012-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2013-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2014-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2015-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2016-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2017-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2018-01-01;0
BRANCAS E ROSADAS;br_Muscadelle;Muscadelle;2019-01-01;nd
BRANCAS E ROSADAS;br_Ora;Ora;1970-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1971-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1972-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1973-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1974-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1975-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1976-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1977-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1978-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1979-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1980-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1981-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1982-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1983-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1984-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1985-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1986-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1987-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1988-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1989-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1990-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1991-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1992-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1993-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1994-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1995-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1996-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1997-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1998-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;1999-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2000-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2001-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2002-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2003-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2004-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2005-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2006-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2007-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2008-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2009-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2010-01-01;4045
BRANCAS E ROSADAS;br_Ora;Ora;2011-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2012-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2013-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2014-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2015-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2016-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2017-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2018-01-01;0
BRANCAS E ROSADAS;br_Ora;Ora;2019-01-01;nd
BRANCAS E ROSADAS;br_Palomino;Palomino;1970-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;1971-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;1972-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;1973-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;1974-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;1975-01-01;715
BRANCAS E ROSADAS;br_Palomino;Palomino;1976-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;1977-01-01;1156
BRANCAS E ROSADAS;br_Palomino;Palomino;1978-01-01;1430
BRANCAS E ROSADAS;br_Palomino;Palomino;1979-01-01;2507
BRANCAS E ROSADAS;br_Palomino;Palomino;1980-01-01;3917
BRANCAS E ROSADAS;br_Palomino;Palomino;1981-01-01;5329
BRANCAS E ROSADAS;br_Palomino;Palomino;1982-01-01;5687
BRANCAS E ROSADAS;br_Palomino;Palomino;1983-01-01;7328
BRANCAS E ROSADAS;br_Palomino;Palomino;1984-01-01;19500
BRANCAS E ROSADAS;br_Palomino;Palomino;1985-01-01;30395
BRANCAS E ROSADAS;br_Palomino;Palomino;1986-01-01;46533
BRANCAS E ROSADAS;br_Palomino;Palomino;1987-01-01;50919
BRANCAS E ROSADAS;br_Palomino;Palomino;1988-01-01;62679
BRANCAS E ROSADAS;br_Palomino;Palomino;1989-01-01;64664
BRANCAS E ROSADAS;br_Palomino;Palomino;1990-01-01;58657
BRANCAS E ROSADAS;br_Palomino;Palomino;1991-01-01;50188
BRANCAS E ROSADAS;br_Palomino;Palomino;1992-01-01;75366
BRANCAS E ROSADAS;br_Palomino;Palomino;1993-01-01;107812
BRANCAS E ROSADAS;br_Palomino;Palomino;1994-01-01;16137
BRANCAS E ROSADAS;br_Palomino;Palomino;1995-01-01;17661
BRANCAS E ROSADAS;br_Palomino;Palomino;1996-01-01;29436
BRANCAS E ROSADAS;br_Palomino;Palomino;1997-01-01;16819
BRANCAS E ROSADAS;br_Palomino;Palomino;1998-01-01;13406
BRANCAS E ROSADAS;br_Palomino;Palomino;1999-01-01;19023
BRANCAS E ROSADAS;br_Palomino;Palomino;2000-01-01;28451
BRANCAS E ROSADAS;br_Palomino;Palomino;2001-01-01;19125
BRANCAS E ROSADAS;br_Palomino;Palomino;2002-01-01;7959
BRANCAS E ROSADAS;br_Palomino;Palomino;2003-01-01;5500
BRANCAS E ROSADAS;br_Palomino;Palomino;2004-01-01;4530
BRANCAS E ROSADAS;br_Palomino;Palomino;2005-01-01;4184
BRANCAS E ROSADAS;br_Palomino;Palomino;2006-01-01;2270
BRANCAS E ROSADAS;br_Palomino;Palomino;2007-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;2008-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;2009-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;2010-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;2011-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;2012-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;2013-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;2014-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;2015-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;2016-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;2017-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;2018-01-01;0
BRANCAS E ROSADAS;br_Palomino;Palomino;2019-01-01;nd
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1970-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1971-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1972-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1973-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1974-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1975-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1976-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1977-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1978-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1979-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1980-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1981-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1982-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1983-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1984-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1985-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1986-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1987-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1988-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1989-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1990-01-01;0
BRANCAS E ROSADAS;br_Petit Manseng;Petit Manseng;1991-01-01;0
