classe;control;produto;ano;litros
VINHO FRIZANTE;VINHO FRIZANTE;VINHO FRIZANTE;2018-01-01;1638337
VINHO FRIZANTE;VINHO FRIZANTE;VINHO FRIZANTE;2019-01-01;1826433
VINHO FRIZANTE;VINHO FRIZANTE;VINHO FRIZANTE;2020-01-01;2557585
VINHO FRIZANTE;VINHO FRIZANTE;VINHO FRIZANTE;2021-01-01;3696762
VINHO FRIZANTE;VINHO FRIZANTE;VINHO FRIZANTE;2022-01-01;2875864
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1970-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1971-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1972-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1973-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1974-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1975-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1976-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1977-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1978-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1979-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1980-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1981-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1982-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1983-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1984-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1985-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1986-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1987-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1988-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1989-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1990-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1991-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1992-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1993-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1994-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1995-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1996-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1997-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1998-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;1999-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2000-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2001-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2002-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2003-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2004-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2005-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2006-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2007-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2008-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2009-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2010-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2011-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2012-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2013-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2014-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2015-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2016-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2017-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2018-01-01;0
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2019-01-01;2554
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2020-01-01;10718
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2021-01-01;18686
VINHO ORGÂNICO;VINHO ORGÂNICO;VINHO ORGÂNICO;2022-01-01;14947
VINHO ESPECIAL;ve_Tinto;  Tinto;1970-01-01;4730346
VINHO ESPECIAL;ve_Tinto;  Tinto;1971-01-01;4802828
VINHO ESPECIAL;ve_Tinto;  Tinto;1972-01-01;4347706
VINHO ESPECIAL;ve_Tinto;  Tinto;1973-01-01;5017487
VINHO ESPECIAL;ve_Tinto;  Tinto;1974-01-01;3763509
VINHO ESPECIAL;ve_Tinto;  Tinto;1975-01-01;4815235
VINHO ESPECIAL;ve_Tinto;  Tinto;1976-01-01;4819463
VINHO ESPECIAL;ve_Tinto;  Tinto;1977-01-01;3959050
VINHO ESPECIAL;ve_Tinto;  Tinto;1978-01-01;4083073
VINHO ESPECIAL;ve_Tinto;  Tinto;1979-01-01;7004780
VINHO ESPECIAL;ve_Tinto;  Tinto;1980-01-01;4608059
VINHO ESPECIAL;ve_Tinto;  Tinto;1981-01-01;1906240
VINHO ESPECIAL;ve_Tinto;  Tinto;1982-01-01;939619
VINHO ESPECIAL;ve_Tinto;  Tinto;1983-01-01;1034452
VINHO ESPECIAL;ve_Tinto;  Tinto;1984-01-01;1043073
VINHO ESPECIAL;ve_Tinto;  Tinto;1985-01-01;863932
VINHO ESPECIAL;ve_Tinto;  Tinto;1986-01-01;749197
VINHO ESPECIAL;ve_Tinto;  Tinto;1987-01-01;372184
VINHO ESPECIAL;ve_Tinto;  Tinto;1988-01-01;525229
VINHO ESPECIAL;ve_Tinto;  Tinto;1989-01-01;288905
VINHO ESPECIAL;ve_Tinto;  Tinto;1990-01-01;266887
VINHO ESPECIAL;ve_Tinto;  Tinto;1991-01-01;326807
VINHO ESPECIAL;ve_Tinto;  Tinto;1992-01-01;217945
VINHO ESPECIAL;ve_Tinto;  Tinto;1993-01-01;542146
VINHO ESPECIAL;ve_Tinto;  Tinto;1994-01-01;589529
VINHO ESPECIAL;ve_Tinto;  Tinto;1995-01-01;628481
VINHO ESPECIAL;ve_Tinto;  Tinto;1996-01-01;264304
VINHO ESPECIAL;ve_Tinto;  Tinto;1997-01-01;136027
VINHO ESPECIAL;ve_Tinto;  Tinto;1998-01-01;50870
VINHO ESPECIAL;ve_Tinto;  Tinto;1999-01-01;56589
VINHO ESPECIAL;ve_Tinto;  Tinto;2000-01-01;177872
VINHO ESPECIAL;ve_Tinto;  Tinto;2001-01-01;281260
VINHO ESPECIAL;ve_Tinto;  Tinto;2002-01-01;258412
VINHO ESPECIAL;ve_Tinto;  Tinto;2003-01-01;87544
VINHO ESPECIAL;ve_Tinto;  Tinto;2004-01-01;51824
VINHO ESPECIAL;ve_Tinto;  Tinto;2005-01-01;278339
VINHO ESPECIAL;ve_Tinto;  Tinto;2006-01-01;171361
VINHO ESPECIAL;ve_Tinto;  Tinto;2007-01-01;106333
VINHO ESPECIAL;ve_Tinto;  Tinto;2008-01-01;65
VINHO ESPECIAL;ve_Tinto;  Tinto;2009-01-01;113
VINHO ESPECIAL;ve_Tinto;  Tinto;2010-01-01;293
VINHO ESPECIAL;ve_Tinto;  Tinto;2011-01-01;699
VINHO ESPECIAL;ve_Tinto;  Tinto;2012-01-01;239
VINHO ESPECIAL;ve_Tinto;  Tinto;2013-01-01;2257
VINHO ESPECIAL;ve_Tinto;  Tinto;2014-01-01;7231
VINHO ESPECIAL;ve_Tinto;  Tinto;2015-01-01;593
VINHO ESPECIAL;ve_Tinto;  Tinto;2016-01-01;331
VINHO ESPECIAL;ve_Tinto;  Tinto;2017-01-01;0
VINHO ESPECIAL;ve_Tinto;  Tinto;2018-01-01;0
VINHO ESPECIAL;ve_Tinto;  Tinto;2019-01-01;0
VINHO ESPECIAL;ve_Tinto;  Tinto;2020-01-01;0
VINHO ESPECIAL;ve_Tinto;  Tinto;2021-01-01;0
VINHO ESPECIAL;ve_Tinto;  Tinto;2022-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;1970-01-01;1229564
VINHO ESPECIAL;ve_Rosado;  Rosado;1971-01-01;1662821
VINHO ESPECIAL;ve_Rosado;  Rosado;1972-01-01;1901801
VINHO ESPECIAL;ve_Rosado;  Rosado;1973-01-01;2062011
VINHO ESPECIAL;ve_Rosado;  Rosado;1974-01-01;1989341
VINHO ESPECIAL;ve_Rosado;  Rosado;1975-01-01;2885972
VINHO ESPECIAL;ve_Rosado;  Rosado;1976-01-01;4231765
VINHO ESPECIAL;ve_Rosado;  Rosado;1977-01-01;4034615
VINHO ESPECIAL;ve_Rosado;  Rosado;1978-01-01;4177476
VINHO ESPECIAL;ve_Rosado;  Rosado;1979-01-01;5067851
VINHO ESPECIAL;ve_Rosado;  Rosado;1980-01-01;4312513
VINHO ESPECIAL;ve_Rosado;  Rosado;1981-01-01;3388872
VINHO ESPECIAL;ve_Rosado;  Rosado;1982-01-01;2418770
VINHO ESPECIAL;ve_Rosado;  Rosado;1983-01-01;2735222
VINHO ESPECIAL;ve_Rosado;  Rosado;1984-01-01;2308400
VINHO ESPECIAL;ve_Rosado;  Rosado;1985-01-01;2145100
VINHO ESPECIAL;ve_Rosado;  Rosado;1986-01-01;2057888
VINHO ESPECIAL;ve_Rosado;  Rosado;1987-01-01;1122648
VINHO ESPECIAL;ve_Rosado;  Rosado;1988-01-01;887025
VINHO ESPECIAL;ve_Rosado;  Rosado;1989-01-01;876167
VINHO ESPECIAL;ve_Rosado;  Rosado;1990-01-01;595973
VINHO ESPECIAL;ve_Rosado;  Rosado;1991-01-01;487553
VINHO ESPECIAL;ve_Rosado;  Rosado;1992-01-01;304897
VINHO ESPECIAL;ve_Rosado;  Rosado;1993-01-01;243582
VINHO ESPECIAL;ve_Rosado;  Rosado;1994-01-01;104886
VINHO ESPECIAL;ve_Rosado;  Rosado;1995-01-01;86933
VINHO ESPECIAL;ve_Rosado;  Rosado;1996-01-01;70536
VINHO ESPECIAL;ve_Rosado;  Rosado;1997-01-01;145144
VINHO ESPECIAL;ve_Rosado;  Rosado;1998-01-01;2074
VINHO ESPECIAL;ve_Rosado;  Rosado;1999-01-01;112392
VINHO ESPECIAL;ve_Rosado;  Rosado;2000-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2001-01-01;12833
VINHO ESPECIAL;ve_Rosado;  Rosado;2002-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2003-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2004-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2005-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2006-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2007-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2008-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2009-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2010-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2011-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2012-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2013-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2014-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2015-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2016-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2017-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2018-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2019-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2020-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2021-01-01;0
VINHO ESPECIAL;ve_Rosado;  Rosado;2022-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;1970-01-01;1365879
VINHO ESPECIAL;ve_Branco;  Branco;1971-01-01;1359282
VINHO ESPECIAL;ve_Branco;  Branco;1972-01-01;2488098
VINHO ESPECIAL;ve_Branco;  Branco;1973-01-01;2614455
VINHO ESPECIAL;ve_Branco;  Branco;1974-01-01;1885634
VINHO ESPECIAL;ve_Branco;  Branco;1975-01-01;2559238
VINHO ESPECIAL;ve_Branco;  Branco;1976-01-01;3341497
VINHO ESPECIAL;ve_Branco;  Branco;1977-01-01;3576011
VINHO ESPECIAL;ve_Branco;  Branco;1978-01-01;1987023
VINHO ESPECIAL;ve_Branco;  Branco;1979-01-01;1717926
VINHO ESPECIAL;ve_Branco;  Branco;1980-01-01;2136202
VINHO ESPECIAL;ve_Branco;  Branco;1981-01-01;1611948
VINHO ESPECIAL;ve_Branco;  Branco;1982-01-01;1652620
VINHO ESPECIAL;ve_Branco;  Branco;1983-01-01;1623957
VINHO ESPECIAL;ve_Branco;  Branco;1984-01-01;2184184
VINHO ESPECIAL;ve_Branco;  Branco;1985-01-01;1757709
VINHO ESPECIAL;ve_Branco;  Branco;1986-01-01;1829666
VINHO ESPECIAL;ve_Branco;  Branco;1987-01-01;1475021
VINHO ESPECIAL;ve_Branco;  Branco;1988-01-01;915896
VINHO ESPECIAL;ve_Branco;  Branco;1989-01-01;623700
VINHO ESPECIAL;ve_Branco;  Branco;1990-01-01;508363
VINHO ESPECIAL;ve_Branco;  Branco;1991-01-01;540501
VINHO ESPECIAL;ve_Branco;  Branco;1992-01-01;359722
VINHO ESPECIAL;ve_Branco;  Branco;1993-01-01;1063523
VINHO ESPECIAL;ve_Branco;  Branco;1994-01-01;729230
VINHO ESPECIAL;ve_Branco;  Branco;1995-01-01;681027
VINHO ESPECIAL;ve_Branco;  Branco;1996-01-01;926822
VINHO ESPECIAL;ve_Branco;  Branco;1997-01-01;509446
VINHO ESPECIAL;ve_Branco;  Branco;1998-01-01;141131
VINHO ESPECIAL;ve_Branco;  Branco;1999-01-01;65715
VINHO ESPECIAL;ve_Branco;  Branco;2000-01-01;71473
VINHO ESPECIAL;ve_Branco;  Branco;2001-01-01;198179
VINHO ESPECIAL;ve_Branco;  Branco;2002-01-01;11952
VINHO ESPECIAL;ve_Branco;  Branco;2003-01-01;117725
VINHO ESPECIAL;ve_Branco;  Branco;2004-01-01;15165
VINHO ESPECIAL;ve_Branco;  Branco;2005-01-01;7655
VINHO ESPECIAL;ve_Branco;  Branco;2006-01-01;815
VINHO ESPECIAL;ve_Branco;  Branco;2007-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;2008-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;2009-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;2010-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;2011-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;2012-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;2013-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;2014-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;2015-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;2016-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;2017-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;2018-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;2019-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;2020-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;2021-01-01;0
VINHO ESPECIAL;ve_Branco;  Branco;2022-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1970-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1971-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1972-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1973-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1974-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1975-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1976-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1977-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1978-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1979-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1980-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1981-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1982-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1983-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1984-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1985-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1986-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1987-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1988-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1989-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1990-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1991-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1992-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1993-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1994-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1995-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1996-01-01;0
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1997-01-01;19222
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1998-01-01;29712
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;1999-01-01;50670
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2000-01-01;194723
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2001-01-01;474162
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2002-01-01;525996
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2003-01-01;594044
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2004-01-01;673332
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2005-01-01;1071448
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2006-01-01;1320959
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2007-01-01;1585203
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2008-01-01;1905395
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2009-01-01;2500230
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2010-01-01;2946179
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2011-01-01;2996441
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2012-01-01;3610289
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2013-01-01;3783531
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2014-01-01;4588465
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2015-01-01;5010704
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2016-01-01;4507467
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2017-01-01;5561181
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2018-01-01;6526075
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2019-01-01;8997187
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2020-01-01;9298571
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2021-01-01;12240059
ESPUMANTES;es_Espumante_Moscatel;  Espumante  Moscatel;2022-01-01;12204315
ESPUMANTES;es_Espumante;  Espumante;1970-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1971-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1972-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1973-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1974-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1975-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1976-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1977-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1978-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1979-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1980-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1981-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1982-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1983-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1984-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1985-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1986-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1987-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1988-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1989-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1990-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1991-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1992-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1993-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1994-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1995-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1996-01-01;0
ESPUMANTES;es_Espumante;  Espumante;1997-01-01;3035402
ESPUMANTES;es_Espumante;  Espumante;1998-01-01;3223462
ESPUMANTES;es_Espumante;  Espumante;1999-01-01;5555866
ESPUMANTES;es_Espumante;  Espumante;2000-01-01;4136072
ESPUMANTES;es_Espumante;  Espumante;2001-01-01;4019853
ESPUMANTES;es_Espumante;  Espumante;2002-01-01;3741548
ESPUMANTES;es_Espumante;  Espumante;2003-01-01;4204240
ESPUMANTES;es_Espumante;  Espumante;2004-01-01;4812109
ESPUMANTES;es_Espumante;  Espumante;2005-01-01;5705224
ESPUMANTES;es_Espumante;  Espumante;2006-01-01;6407879
ESPUMANTES;es_Espumante;  Espumante;2007-01-01;7011203
ESPUMANTES;es_Espumante;  Espumante;2008-01-01;7634215
ESPUMANTES;es_Espumante;  Espumante;2009-01-01;8742660
ESPUMANTES;es_Espumante;  Espumante;2010-01-01;9701727
ESPUMANTES;es_Espumante;  Espumante;2011-01-01;10308834
ESPUMANTES;es_Espumante;  Espumante;2012-01-01;11278858
ESPUMANTES;es_Espumante;  Espumante;2013-01-01;12194973
ESPUMANTES;es_Espumante;  Espumante;2014-01-01;12602610
ESPUMANTES;es_Espumante;  Espumante;2015-01-01;13886440
ESPUMANTES;es_Espumante;  Espumante;2016-01-01;12438243
ESPUMANTES;es_Espumante;  Espumante;2017-01-01;12022102
ESPUMANTES;es_Espumante;  Espumante;2018-01-01;11692300
ESPUMANTES;es_Espumante;  Espumante;2019-01-01;13762361
ESPUMANTES;es_Espumante;  Espumante;2020-01-01;13311450
ESPUMANTES;es_Espumante;  Espumante;2021-01-01;19001999
ESPUMANTES;es_Espumante;  Espumante;2022-01-01;17321031
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1970-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1971-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1972-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1973-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1974-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1975-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1976-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1977-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1978-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1979-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1980-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1981-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1982-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1983-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1984-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1985-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1986-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1987-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1988-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1989-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1990-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1991-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1992-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1993-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1994-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1995-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1996-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1997-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1998-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;1999-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;2000-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;2001-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;2002-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;2003-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;2004-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;2005-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;2006-01-01;0
ESPUMANTES;es_Espumante Orgânico;  Espumante Orgânico;2007-01-01;0
