classe;pais;ano;kg;valor
Suco de Uva;Espanha;2012-01-01;0;0
Suco de Uva;Espanha;2013-01-01;9588;8215
Suco de Uva;Espanha;2014-01-01;0;0
Suco de Uva;Espanha;2015-01-01;0;0
Suco de Uva;Espanha;2016-01-01;0;0
Suco de Uva;Espanha;2017-01-01;0;0
Suco de Uva;Espanha;2018-01-01;422;806
Suco de Uva;Espanha;2019-01-01;0;0
Suco de Uva;Estados Unidos;1971-01-01;210;777
Suco de Uva;Estados Unidos;1972-01-01;0;0
Suco de Uva;Estados Unidos;1973-01-01;7;7
Suco de Uva;Estados Unidos;1974-01-01;731;406
Suco de Uva;Estados Unidos;1975-01-01;3364;859
Suco de Uva;Estados Unidos;1976-01-01;3265;742
Suco de Uva;Estados Unidos;1977-01-01;0;0
Suco de Uva;Estados Unidos;1978-01-01;0;0
Suco de Uva;Estados Unidos;1979-01-01;0;0
Suco de Uva;Estados Unidos;1980-01-01;0;0
Suco de Uva;Estados Unidos;1981-01-01;0;0
Suco de Uva;Estados Unidos;1982-01-01;0;0
Suco de Uva;Estados Unidos;1983-01-01;0;0
Suco de Uva;Estados Unidos;1984-01-01;0;0
Suco de Uva;Estados Unidos;1985-01-01;0;0
Suco de Uva;Estados Unidos;1986-01-01;0;0
Suco de Uva;Estados Unidos;1987-01-01;954;3280
Suco de Uva;Estados Unidos;1988-01-01;0;0
Suco de Uva;Estados Unidos;1989-01-01;1958;2350
Suco de Uva;Estados Unidos;1990-01-01;0;0
Suco de Uva;Estados Unidos;1991-01-01;12543;11798
Suco de Uva;Estados Unidos;1992-01-01;0;0
Suco de Uva;Estados Unidos;1993-01-01;3597;3040
Suco de Uva;Estados Unidos;1994-01-01;4639;5286
Suco de Uva;Estados Unidos;1995-01-01;51921;200121
Suco de Uva;Estados Unidos;1996-01-01;15892;11721
Suco de Uva;Estados Unidos;1997-01-01;15896;8557
Suco de Uva;Estados Unidos;1998-01-01;16985;11059
Suco de Uva;Estados Unidos;1999-01-01;5394;11240
Suco de Uva;Estados Unidos;2000-01-01;10338;19754
Suco de Uva;Estados Unidos;2001-01-01;6089;11831
Suco de Uva;Estados Unidos;2002-01-01;0;0
Suco de Uva;Estados Unidos;2003-01-01;3536;4555
Suco de Uva;Estados Unidos;2004-01-01;10450;13762
Suco de Uva;Estados Unidos;2005-01-01;9044;12130
Suco de Uva;Estados Unidos;2006-01-01;20842;25866
Suco de Uva;Estados Unidos;2007-01-01;2028;3604
Suco de Uva;Estados Unidos;2008-01-01;8455;14898
Suco de Uva;Estados Unidos;2009-01-01;13178;24066
Suco de Uva;Estados Unidos;2010-01-01;10657;17793
Suco de Uva;Estados Unidos;2011-01-01;12487;13866
Suco de Uva;Estados Unidos;2012-01-01;13498;9740
Suco de Uva;Estados Unidos;2013-01-01;32044;34722
Suco de Uva;Estados Unidos;2014-01-01;0;0
Suco de Uva;Estados Unidos;2015-01-01;23578;28765
Suco de Uva;Estados Unidos;2016-01-01;68730;108205
Suco de Uva;Estados Unidos;2017-01-01;32691;40554
Suco de Uva;Estados Unidos;2018-01-01;14541;8226
Suco de Uva;Estados Unidos;2019-01-01;9273;14093
Suco de Uva;Franca;1971-01-01;81;48
Suco de Uva;Franca;1972-01-01;36;32
Suco de Uva;Franca;1973-01-01;27;36
Suco de Uva;Franca;1974-01-01;0;0
Suco de Uva;Franca;1975-01-01;0;0
Suco de Uva;Franca;1976-01-01;0;0
Suco de Uva;Franca;1977-01-01;0;0
Suco de Uva;Franca;1978-01-01;0;0
Suco de Uva;Franca;1979-01-01;0;0
Suco de Uva;Franca;1980-01-01;0;0
Suco de Uva;Franca;1981-01-01;0;0
Suco de Uva;Franca;1982-01-01;0;0
Suco de Uva;Franca;1983-01-01;0;0
Suco de Uva;Franca;1984-01-01;0;0
Suco de Uva;Franca;1985-01-01;0;0
Suco de Uva;Franca;1986-01-01;0;0
Suco de Uva;Franca;1987-01-01;0;0
Suco de Uva;Franca;1988-01-01;0;0
Suco de Uva;Franca;1989-01-01;0;0
Suco de Uva;Franca;1990-01-01;0;0
Suco de Uva;Franca;1991-01-01;0;0
Suco de Uva;Franca;1992-01-01;0;0
Suco de Uva;Franca;1993-01-01;0;0
Suco de Uva;Franca;1994-01-01;0;0
Suco de Uva;Franca;1995-01-01;74489;61975
Suco de Uva;Franca;1996-01-01;14;52
Suco de Uva;Franca;1997-01-01;0;0
Suco de Uva;Franca;1998-01-01;0;0
Suco de Uva;Franca;1999-01-01;0;0
Suco de Uva;Franca;2000-01-01;0;0
Suco de Uva;Franca;2001-01-01;0;0
Suco de Uva;Franca;2002-01-01;0;0
Suco de Uva;Franca;2003-01-01;6;5
Suco de Uva;Franca;2004-01-01;0;0
Suco de Uva;Franca;2005-01-01;0;0
Suco de Uva;Franca;2006-01-01;0;0
Suco de Uva;Franca;2007-01-01;0;0
Suco de Uva;Franca;2008-01-01;0;0
Suco de Uva;Franca;2009-01-01;0;0
Suco de Uva;Franca;2010-01-01;0;0
Suco de Uva;Franca;2011-01-01;0;0
Suco de Uva;Franca;2012-01-01;0;0
Suco de Uva;Franca;2013-01-01;0;0
Suco de Uva;Franca;2014-01-01;0;0
Suco de Uva;Franca;2015-01-01;862;2229
Suco de Uva;Franca;2016-01-01;0;0
Suco de Uva;Franca;2017-01-01;0;0
Suco de Uva;Franca;2018-01-01;0;0
Suco de Uva;Franca;2019-01-01;0;0
Suco de Uva;Guiana;1971-01-01;0;0
Suco de Uva;Guiana;1972-01-01;0;0
Suco de Uva;Guiana;1973-01-01;35;12
Suco de Uva;Guiana;1974-01-01;0;0
Suco de Uva;Guiana;1975-01-01;0;0
Suco de Uva;Guiana;1976-01-01;0;0
Suco de Uva;Guiana;1977-01-01;0;0
Suco de Uva;Guiana;1978-01-01;0;0
Suco de Uva;Guiana;1979-01-01;0;0
Suco de Uva;Guiana;1980-01-01;0;0
Suco de Uva;Guiana;1981-01-01;0;0
Suco de Uva;Guiana;1982-01-01;0;0
Suco de Uva;Guiana;1983-01-01;0;0
Suco de Uva;Guiana;1984-01-01;0;0
Suco de Uva;Guiana;1985-01-01;0;0
Suco de Uva;Guiana;1986-01-01;0;0
Suco de Uva;Guiana;1987-01-01;0;0
Suco de Uva;Guiana;1988-01-01;0;0
Suco de Uva;Guiana;1989-01-01;0;0
Suco de Uva;Guiana;1990-01-01;0;0
Suco de Uva;Guiana;1991-01-01;0;0
Suco de Uva;Guiana;1992-01-01;0;0
Suco de Uva;Guiana;1993-01-01;0;0
Suco de Uva;Guiana;1994-01-01;0;0
Suco de Uva;Guiana;1995-01-01;0;0
Suco de Uva;Guiana;1996-01-01;0;0
Suco de Uva;Guiana;1997-01-01;0;0
Suco de Uva;Guiana;1998-01-01;0;0
Suco de Uva;Guiana;1999-01-01;0;0
Suco de Uva;Guiana;2000-01-01;0;0
Suco de Uva;Guiana;2001-01-01;0;0
Suco de Uva;Guiana;2002-01-01;0;0
Suco de Uva;Guiana;2003-01-01;0;0
Suco de Uva;Guiana;2004-01-01;0;0
Suco de Uva;Guiana;2005-01-01;0;0
Suco de Uva;Guiana;2006-01-01;0;0
Suco de Uva;Guiana;2007-01-01;0;0
Suco de Uva;Guiana;2008-01-01;0;0
Suco de Uva;Guiana;2009-01-01;0;0
Suco de Uva;Guiana;2010-01-01;0;0
Suco de Uva;Guiana;2011-01-01;0;0
Suco de Uva;Guiana;2012-01-01;0;0
Suco de Uva;Guiana;2013-01-01;0;0
Suco de Uva;Guiana;2014-01-01;0;0
Suco de Uva;Guiana;2015-01-01;0;0
Suco de Uva;Guiana;2016-01-01;0;0
Suco de Uva;Guiana;2017-01-01;0;0
Suco de Uva;Guiana;2018-01-01;0;0
Suco de Uva;Guiana;2019-01-01;0;0
Suco de Uva;Israel;1971-01-01;0;0
Suco de Uva;Israel;1972-01-01;0;0
Suco de Uva;Israel;1973-01-01;0;0
Suco de Uva;Israel;1974-01-01;18;8
Suco de Uva;Israel;1975-01-01;225;112
Suco de Uva;Israel;1976-01-01;405;225
Suco de Uva;Israel;1977-01-01;0;0
Suco de Uva;Israel;1978-01-01;0;0
Suco de Uva;Israel;1979-01-01;0;0
Suco de Uva;Israel;1980-01-01;0;0
Suco de Uva;Israel;1981-01-01;0;0
Suco de Uva;Israel;1982-01-01;0;0
Suco de Uva;Israel;1983-01-01;0;0
Suco de Uva;Israel;1984-01-01;0;0
Suco de Uva;Israel;1985-01-01;0;0
Suco de Uva;Israel;1986-01-01;0;0
Suco de Uva;Israel;1987-01-01;0;0
Suco de Uva;Israel;1988-01-01;234;240
Suco de Uva;Israel;1989-01-01;468;480
Suco de Uva;Israel;1990-01-01;0;0
Suco de Uva;Israel;1991-01-01;421;643
Suco de Uva;Israel;1992-01-01;312;476
Suco de Uva;Israel;1993-01-01;291;538
Suco de Uva;Israel;1994-01-01;180;250
Suco de Uva;Israel;1995-01-01;135;187
Suco de Uva;Israel;1996-01-01;4079;2483
Suco de Uva;Israel;1997-01-01;3700;1488
Suco de Uva;Israel;1998-01-01;11663;6217
Suco de Uva;Israel;1999-01-01;374;282
Suco de Uva;Israel;2000-01-01;840;1400
Suco de Uva;Israel;2001-01-01;1170;2192
Suco de Uva;Israel;2002-01-01;0;0
Suco de Uva;Israel;2003-01-01;0;0
Suco de Uva;Israel;2004-01-01;2475;3891
Suco de Uva;Israel;2005-01-01;5879;8140
Suco de Uva;Israel;2006-01-01;3249;4082
Suco de Uva;Israel;2007-01-01;1965;2857
Suco de Uva;Israel;2008-01-01;900;1551
Suco de Uva;Israel;2009-01-01;900;1783
Suco de Uva;Israel;2010-01-01;1125;1684
Suco de Uva;Israel;2011-01-01;0;0
Suco de Uva;Israel;2012-01-01;1139;2021
Suco de Uva;Israel;2013-01-01;2528;4831
Suco de Uva;Israel;2014-01-01;0;0
Suco de Uva;Israel;2015-01-01;2575;4651
Suco de Uva;Israel;2016-01-01;1200;1656
Suco de Uva;Israel;2017-01-01;5340;7399
Suco de Uva;Israel;2018-01-01;840;1034
Suco de Uva;Israel;2019-01-01;3360;3609
Suco de Uva;Italia;1971-01-01;0;0
Suco de Uva;Italia;1972-01-01;0;0
Suco de Uva;Italia;1973-01-01;0;0
Suco de Uva;Italia;1974-01-01;0;0
Suco de Uva;Italia;1975-01-01;0;0
Suco de Uva;Italia;1976-01-01;0;0
Suco de Uva;Italia;1977-01-01;0;0
Suco de Uva;Italia;1978-01-01;0;0
Suco de Uva;Italia;1979-01-01;0;0
Suco de Uva;Italia;1980-01-01;0;0
Suco de Uva;Italia;1981-01-01;0;0
Suco de Uva;Italia;1982-01-01;0;0
Suco de Uva;Italia;1983-01-01;0;0
Suco de Uva;Italia;1984-01-01;0;0
Suco de Uva;Italia;1985-01-01;0;0
Suco de Uva;Italia;1986-01-01;0;0
Suco de Uva;Italia;1987-01-01;0;0
Suco de Uva;Italia;1988-01-01;0;0
Suco de Uva;Italia;1989-01-01;0;0
Suco de Uva;Italia;1990-01-01;0;0
Suco de Uva;Italia;1991-01-01;0;0
Suco de Uva;Italia;1992-01-01;0;0
Suco de Uva;Italia;1993-01-01;0;0
Suco de Uva;Italia;1994-01-01;0;0
Suco de Uva;Italia;1995-01-01;0;0
Suco de Uva;Italia;1996-01-01;0;0
Suco de Uva;Italia;1997-01-01;0;0
Suco de Uva;Italia;1998-01-01;0;0
Suco de Uva;Italia;1999-01-01;0;0
Suco de Uva;Italia;2000-01-01;0;0
Suco de Uva;Italia;2001-01-01;0;0
Suco de Uva;Italia;2002-01-01;0;0
Suco de Uva;Italia;2003-01-01;0;0
Suco de Uva;Italia;2004-01-01;0;0
Suco de Uva;Italia;2005-01-01;0;0
Suco de Uva;Italia;2006-01-01;0;0
Suco de Uva;Italia;2007-01-01;0;0
Suco de Uva;Italia;2008-01-01;0;0
Suco de Uva;Italia;2009-01-01;0;0
Suco de Uva;Italia;2010-01-01;0;0
Suco de Uva;Italia;2011-01-01;0;0
Suco de Uva;Italia;2012-01-01;0;0
Suco de Uva;Italia;2013-01-01;771457;408318
Suco de Uva;Italia;2014-01-01;0;0
Suco de Uva;Italia;2015-01-01;225;771
Suco de Uva;Italia;2016-01-01;774;1594
Suco de Uva;Italia;2017-01-01;1161;4254
Suco de Uva;Italia;2018-01-01;0;0
Suco de Uva;Italia;2019-01-01;0;0
Suco de Uva;Japao;1971-01-01;0;0
Suco de Uva;Japao;1972-01-01;0;0
Suco de Uva;Japao;1973-01-01;0;0
Suco de Uva;Japao;1974-01-01;0;0
Suco de Uva;Japao;1975-01-01;0;0
Suco de Uva;Japao;1976-01-01;0;0
Suco de Uva;Japao;1977-01-01;0;0
Suco de Uva;Japao;1978-01-01;0;0
Suco de Uva;Japao;1979-01-01;0;0
Suco de Uva;Japao;1980-01-01;0;0
Suco de Uva;Japao;1981-01-01;0;0
Suco de Uva;Japao;1982-01-01;0;0
Suco de Uva;Japao;1983-01-01;0;0
Suco de Uva;Japao;1984-01-01;0;0
Suco de Uva;Japao;1985-01-01;0;0
Suco de Uva;Japao;1986-01-01;0;0
Suco de Uva;Japao;1987-01-01;0;0
Suco de Uva;Japao;1988-01-01;0;0
Suco de Uva;Japao;1989-01-01;0;0
Suco de Uva;Japao;1990-01-01;0;0
Suco de Uva;Japao;1991-01-01;0;0
Suco de Uva;Japao;1992-01-01;175;226
Suco de Uva;Japao;1993-01-01;0;0
Suco de Uva;Japao;1994-01-01;800;800
Suco de Uva;Japao;1995-01-01;760;640
Suco de Uva;Japao;1996-01-01;0;0
Suco de Uva;Japao;1997-01-01;270;60
Suco de Uva;Japao;1998-01-01;0;0
Suco de Uva;Japao;1999-01-01;0;0
Suco de Uva;Japao;2000-01-01;0;0
Suco de Uva;Japao;2001-01-01;0;0
Suco de Uva;Japao;2002-01-01;0;0
Suco de Uva;Japao;2003-01-01;0;0
Suco de Uva;Japao;2004-01-01;0;0
Suco de Uva;Japao;2005-01-01;0;0
Suco de Uva;Japao;2006-01-01;0;0
Suco de Uva;Japao;2007-01-01;0;0
Suco de Uva;Japao;2008-01-01;0;0
Suco de Uva;Japao;2009-01-01;0;0
Suco de Uva;Japao;2010-01-01;0;0
Suco de Uva;Japao;2011-01-01;0;0
Suco de Uva;Japao;2012-01-01;0;0
Suco de Uva;Japao;2013-01-01;0;0
Suco de Uva;Japao;2014-01-01;0;0
Suco de Uva;Japao;2015-01-01;0;0
Suco de Uva;Japao;2016-01-01;0;0
Suco de Uva;Japao;2017-01-01;0;0
Suco de Uva;Japao;2018-01-01;0;0
Suco de Uva;Japao;2019-01-01;0;0
Suco de Uva;Libano;1971-01-01;0;0
Suco de Uva;Libano;1972-01-01;0;0
Suco de Uva;Libano;1973-01-01;0;0
Suco de Uva;Libano;1974-01-01;0;0
Suco de Uva;Libano;1975-01-01;0;0
Suco de Uva;Libano;1976-01-01;0;0
Suco de Uva;Libano;1977-01-01;0;0
Suco de Uva;Libano;1978-01-01;0;0
Suco de Uva;Libano;1979-01-01;0;0
Suco de Uva;Libano;1980-01-01;0;0
Suco de Uva;Libano;1981-01-01;0;0
Suco de Uva;Libano;1982-01-01;0;0
Suco de Uva;Libano;1983-01-01;0;0
Suco de Uva;Libano;1984-01-01;0;0
Suco de Uva;Libano;1985-01-01;0;0
Suco de Uva;Libano;1986-01-01;0;0
Suco de Uva;Libano;1987-01-01;0;0
Suco de Uva;Libano;1988-01-01;0;0
Suco de Uva;Libano;1989-01-01;0;0
Suco de Uva;Libano;1990-01-01;455;819
Suco de Uva;Libano;1991-01-01;0;0
Suco de Uva;Libano;1992-01-01;0;0
Suco de Uva;Libano;1993-01-01;0;0
Suco de Uva;Libano;1994-01-01;0;0
Suco de Uva;Libano;1995-01-01;0;0
Suco de Uva;Libano;1996-01-01;0;0
Suco de Uva;Libano;1997-01-01;0;0
Suco de Uva;Libano;1998-01-01;0;0
Suco de Uva;Libano;1999-01-01;0;0
Suco de Uva;Libano;2000-01-01;0;0
Suco de Uva;Libano;2001-01-01;0;0
Suco de Uva;Libano;2002-01-01;0;0
Suco de Uva;Libano;2003-01-01;0;0
Suco de Uva;Libano;2004-01-01;0;0
Suco de Uva;Libano;2005-01-01;0;0
Suco de Uva;Libano;2006-01-01;0;0
Suco de Uva;Libano;2007-01-01;0;0
Suco de Uva;Libano;2008-01-01;0;0
Suco de Uva;Libano;2009-01-01;0;0
Suco de Uva;Libano;2010-01-01;0;0
Suco de Uva;Libano;2011-01-01;0;0
Suco de Uva;Libano;2012-01-01;0;0
Suco de Uva;Libano;2013-01-01;0;0
Suco de Uva;Libano;2014-01-01;0;0
Suco de Uva;Libano;2015-01-01;0;0
Suco de Uva;Libano;2016-01-01;0;0
Suco de Uva;Libano;2017-01-01;0;0
Suco de Uva;Libano;2018-01-01;0;0
Suco de Uva;Libano;2019-01-01;0;0
Suco de Uva;Mexico;1971-01-01;0;0
Suco de Uva;Mexico;1972-01-01;0;0
Suco de Uva;Mexico;1973-01-01;0;0
Suco de Uva;Mexico;1974-01-01;0;0
Suco de Uva;Mexico;1975-01-01;0;0
Suco de Uva;Mexico;1976-01-01;0;0
Suco de Uva;Mexico;1977-01-01;0;0
Suco de Uva;Mexico;1978-01-01;0;0
Suco de Uva;Mexico;1979-01-01;0;0
Suco de Uva;Mexico;1980-01-01;0;0
Suco de Uva;Mexico;1981-01-01;0;0
Suco de Uva;Mexico;1982-01-01;0;0
Suco de Uva;Mexico;1983-01-01;0;0
Suco de Uva;Mexico;1984-01-01;0;0
Suco de Uva;Mexico;1985-01-01;0;0
Suco de Uva;Mexico;1986-01-01;0;0
Suco de Uva;Mexico;1987-01-01;0;0
Suco de Uva;Mexico;1988-01-01;0;0
Suco de Uva;Mexico;1989-01-01;0;0
Suco de Uva;Mexico;1990-01-01;0;0
Suco de Uva;Mexico;1991-01-01;0;0
Suco de Uva;Mexico;1992-01-01;0;0
Suco de Uva;Mexico;1993-01-01;0;0
Suco de Uva;Mexico;1994-01-01;0;0
Suco de Uva;Mexico;1995-01-01;2490;1523
Suco de Uva;Mexico;1996-01-01;44668;36188
Suco de Uva;Mexico;1997-01-01;504734;271595
Suco de Uva;Mexico;1998-01-01;1919238;863521
Suco de Uva;Mexico;1999-01-01;314075;108319
Suco de Uva;Mexico;2000-01-01;0;0
Suco de Uva;Mexico;2001-01-01;0;0
Suco de Uva;Mexico;2002-01-01;0;0
Suco de Uva;Mexico;2003-01-01;0;0
Suco de Uva;Mexico;2004-01-01;0;0
Suco de Uva;Mexico;2005-01-01;0;0
Suco de Uva;Mexico;2006-01-01;0;0
Suco de Uva;Mexico;2007-01-01;0;0
Suco de Uva;Mexico;2008-01-01;0;0
Suco de Uva;Mexico;2009-01-01;0;0
Suco de Uva;Mexico;2010-01-01;0;0
Suco de Uva;Mexico;2011-01-01;0;0
Suco de Uva;Mexico;2012-01-01;0;0
Suco de Uva;Mexico;2013-01-01;0;0
Suco de Uva;Mexico;2014-01-01;0;0
Suco de Uva;Mexico;2015-01-01;0;0
Suco de Uva;Mexico;2016-01-01;0;0
Suco de Uva;Mexico;2017-01-01;0;0
Suco de Uva;Mexico;2018-01-01;0;0
Suco de Uva;Mexico;2019-01-01;0;0
Suco de Uva;Paises Baixos;1971-01-01;0;0
Suco de Uva;Paises Baixos;1972-01-01;0;0
Suco de Uva;Paises Baixos;1973-01-01;0;0
Suco de Uva;Paises Baixos;1974-01-01;0;0
Suco de Uva;Paises Baixos;1975-01-01;0;0
Suco de Uva;Paises Baixos;1976-01-01;0;0
Suco de Uva;Paises Baixos;1977-01-01;0;0
Suco de Uva;Paises Baixos;1978-01-01;0;0
Suco de Uva;Paises Baixos;1979-01-01;0;0
Suco de Uva;Paises Baixos;1980-01-01;0;0
Suco de Uva;Paises Baixos;1981-01-01;0;0
Suco de Uva;Paises Baixos;1982-01-01;0;0
Suco de Uva;Paises Baixos;1983-01-01;0;0
Suco de Uva;Paises Baixos;1984-01-01;0;0
Suco de Uva;Paises Baixos;1985-01-01;0;0
Suco de Uva;Paises Baixos;1986-01-01;0;0
Suco de Uva;Paises Baixos;1987-01-01;0;0
Suco de Uva;Paises Baixos;1988-01-01;0;0
Suco de Uva;Paises Baixos;1989-01-01;0;0
Suco de Uva;Paises Baixos;1990-01-01;0;0
Suco de Uva;Paises Baixos;1991-01-01;0;0
Suco de Uva;Paises Baixos;1992-01-01;0;0
Suco de Uva;Paises Baixos;1993-01-01;0;0
Suco de Uva;Paises Baixos;1994-01-01;0;0
Suco de Uva;Paises Baixos;1995-01-01;0;0
Suco de Uva;Paises Baixos;1996-01-01;0;0
Suco de Uva;Paises Baixos;1997-01-01;0;0
Suco de Uva;Paises Baixos;1998-01-01;0;0
Suco de Uva;Paises Baixos;1999-01-01;0;0
Suco de Uva;Paises Baixos;2000-01-01;0;0
Suco de Uva;Paises Baixos;2001-01-01;0;0
Suco de Uva;Paises Baixos;2002-01-01;0;0
Suco de Uva;Paises Baixos;2003-01-01;0;0
Suco de Uva;Paises Baixos;2004-01-01;0;0
Suco de Uva;Paises Baixos;2005-01-01;0;0
Suco de Uva;Paises Baixos;2006-01-01;0;0
Suco de Uva;Paises Baixos;2007-01-01;0;0
Suco de Uva;Paises Baixos;2008-01-01;0;0
Suco de Uva;Paises Baixos;2009-01-01;0;0
Suco de Uva;Paises Baixos;2010-01-01;0;0
Suco de Uva;Paises Baixos;2011-01-01;0;0
Suco de Uva;Paises Baixos;2012-01-01;0;0
Suco de Uva;Paises Baixos;2013-01-01;0;0
Suco de Uva;Paises Baixos;2014-01-01;0;0
Suco de Uva;Paises Baixos;2015-01-01;0;0
Suco de Uva;Paises Baixos;2016-01-01;0;0
Suco de Uva;Paises Baixos;2017-01-01;0;0
Suco de Uva;Paises Baixos;2018-01-01;0;0
Suco de Uva;Paises Baixos;2019-01-01;0;0
Suco de Uva;Panama;1971-01-01;0;0
Suco de Uva;Panama;1972-01-01;0;0
Suco de Uva;Panama;1973-01-01;0;0
Suco de Uva;Panama;1974-01-01;0;0
Suco de Uva;Panama;1975-01-01;0;0
Suco de Uva;Panama;1976-01-01;0;0
Suco de Uva;Panama;1977-01-01;0;0
Suco de Uva;Panama;1978-01-01;0;0
Suco de Uva;Panama;1979-01-01;0;0
Suco de Uva;Panama;1980-01-01;0;0
Suco de Uva;Panama;1981-01-01;0;0
Suco de Uva;Panama;1982-01-01;48;99
Suco de Uva;Panama;1983-01-01;0;0
Suco de Uva;Panama;1984-01-01;0;0
Suco de Uva;Panama;1985-01-01;0;0
Suco de Uva;Panama;1986-01-01;0;0
Suco de Uva;Panama;1987-01-01;0;0
Suco de Uva;Panama;1988-01-01;0;0
Suco de Uva;Panama;1989-01-01;0;0
Suco de Uva;Panama;1990-01-01;0;0
Suco de Uva;Panama;1991-01-01;0;0
Suco de Uva;Panama;1992-01-01;0;0
Suco de Uva;Panama;1993-01-01;0;0
Suco de Uva;Panama;1994-01-01;0;0
Suco de Uva;Panama;1995-01-01;0;0
Suco de Uva;Panama;1996-01-01;0;0
Suco de Uva;Panama;1997-01-01;0;0
Suco de Uva;Panama;1998-01-01;0;0
Suco de Uva;Panama;1999-01-01;0;0
Suco de Uva;Panama;2000-01-01;0;0
Suco de Uva;Panama;2001-01-01;0;0
Suco de Uva;Panama;2002-01-01;0;0
Suco de Uva;Panama;2003-01-01;0;0
Suco de Uva;Panama;2004-01-01;0;0
Suco de Uva;Panama;2005-01-01;0;0
Suco de Uva;Panama;2006-01-01;0;0
Suco de Uva;Panama;2007-01-01;0;0
Suco de Uva;Panama;2008-01-01;0;0
Suco de Uva;Panama;2009-01-01;0;0
Suco de Uva;Panama;2010-01-01;0;0
Suco de Uva;Panama;2011-01-01;0;0
Suco de Uva;Panama;2012-01-01;0;0
Suco de Uva;Panama;2013-01-01;0;0
Suco de Uva;Panama;2014-01-01;0;0
Suco de Uva;Panama;2015-01-01;0;0
Suco de Uva;Panama;2016-01-01;0;0
Suco de Uva;Panama;2017-01-01;0;0
Suco de Uva;Panama;2018-01-01;0;0
Suco de Uva;Panama;2019-01-01;0;0
Suco de Uva;Peru;1971-01-01;0;0
Suco de Uva;Peru;1972-01-01;0;0
Suco de Uva;Peru;1973-01-01;0;0
Suco de Uva;Peru;1974-01-01;0;0
Suco de Uva;Peru;1975-01-01;0;0
Suco de Uva;Peru;1976-01-01;0;0
Suco de Uva;Peru;1977-01-01;0;0
Suco de Uva;Peru;1978-01-01;0;0
Suco de Uva;Peru;1979-01-01;0;0
Suco de Uva;Peru;1980-01-01;0;0
Suco de Uva;Peru;1981-01-01;0;0
Suco de Uva;Peru;1982-01-01;0;0
Suco de Uva;Peru;1983-01-01;0;0
Suco de Uva;Peru;1984-01-01;0;0
Suco de Uva;Peru;1985-01-01;0;0
Suco de Uva;Peru;1986-01-01;0;0
Suco de Uva;Peru;1987-01-01;0;0
Suco de Uva;Peru;1988-01-01;0;0
Suco de Uva;Peru;1989-01-01;0;0
Suco de Uva;Peru;1990-01-01;0;0
Suco de Uva;Peru;1991-01-01;0;0
Suco de Uva;Peru;1992-01-01;0;0
Suco de Uva;Peru;1993-01-01;0;0
Suco de Uva;Peru;1994-01-01;0;0
Suco de Uva;Peru;1995-01-01;0;0
Suco de Uva;Peru;1996-01-01;0;0
Suco de Uva;Peru;1997-01-01;0;0
Suco de Uva;Peru;1998-01-01;0;0
Suco de Uva;Peru;1999-01-01;0;0
Suco de Uva;Peru;2000-01-01;0;0
Suco de Uva;Peru;2001-01-01;0;0
Suco de Uva;Peru;2002-01-01;0;0
Suco de Uva;Peru;2003-01-01;0;0
Suco de Uva;Peru;2004-01-01;0;0
Suco de Uva;Peru;2005-01-01;0;0
Suco de Uva;Peru;2006-01-01;0;0
Suco de Uva;Peru;2007-01-01;0;0
Suco de Uva;Peru;2008-01-01;0;0
Suco de Uva;Peru;2009-01-01;0;0
Suco de Uva;Peru;2010-01-01;0;0
Suco de Uva;Peru;2011-01-01;0;0
Suco de Uva;Peru;2012-01-01;0;0
Suco de Uva;Peru;2013-01-01;0;0
Suco de Uva;Peru;2014-01-01;0;0
Suco de Uva;Peru;2015-01-01;0;0
Suco de Uva;Peru;2016-01-01;10238;8908
Suco de Uva;Peru;2017-01-01;38321;37176
Suco de Uva;Peru;2018-01-01;0;0
Suco de Uva;Peru;2019-01-01;0;0
Suco de Uva;Portugal;1971-01-01;160;109
Suco de Uva;Portugal;1972-01-01;125;82
Suco de Uva;Portugal;1973-01-01;1402;732
Suco de Uva;Portugal;1974-01-01;0;0
Suco de Uva;Portugal;1975-01-01;0;0
Suco de Uva;Portugal;1976-01-01;0;0
Suco de Uva;Portugal;1977-01-01;0;0
Suco de Uva;Portugal;1978-01-01;0;0
Suco de Uva;Portugal;1979-01-01;0;0
Suco de Uva;Portugal;1980-01-01;0;0
Suco de Uva;Portugal;1981-01-01;0;0
Suco de Uva;Portugal;1982-01-01;0;0
Suco de Uva;Portugal;1983-01-01;0;0
Suco de Uva;Portugal;1984-01-01;0;0
Suco de Uva;Portugal;1985-01-01;0;0
Suco de Uva;Portugal;1986-01-01;0;0
Suco de Uva;Portugal;1987-01-01;0;0
Suco de Uva;Portugal;1988-01-01;0;0
Suco de Uva;Portugal;1989-01-01;0;0
Suco de Uva;Portugal;1990-01-01;0;0
Suco de Uva;Portugal;1991-01-01;0;0
Suco de Uva;Portugal;1992-01-01;0;0
Suco de Uva;Portugal;1993-01-01;0;0
Suco de Uva;Portugal;1994-01-01;0;0
Suco de Uva;Portugal;1995-01-01;0;0
Suco de Uva;Portugal;1996-01-01;0;0
Suco de Uva;Portugal;1997-01-01;0;0
Suco de Uva;Portugal;1998-01-01;0;0
Suco de Uva;Portugal;1999-01-01;0;0
Suco de Uva;Portugal;2000-01-01;0;0
Suco de Uva;Portugal;2001-01-01;0;0
Suco de Uva;Portugal;2002-01-01;0;0
